Date,Open,High,Low,Close,Adj Close,Volume
,,,,,,24626000
,,,,,,17749200
,,,,,,26272400
,,,,,,57604400
,,,,,,48188000
,,,,,,31768800
,,,,,,52057600
,,,,,,79259600
,,,,,,34115200
,,,,,,17805200
,,,,,,28140000
,,,,,,26709200
,,,,,,284726400
,,,,,,242561200
,,,,,,55064800
,,,,,,55608000
,,,,,,137214000
,,,,,,118812400
,,,,,,63814800
,,,,,,48456800
,,,,,,61247200
,,,,,,29246000
,,,,,,19891200
,,,,,,28089600
,,,,,,34011600
,,,,,,21554400
,,,,,,54866000
,,,,,,35361200
,,,,,,22288000
,,,,,,23662800
,,,,,,13622000
,,,,,,18734800
,,,,,,21845600
,,,,,,11692800
,,,,,,12938800
,,,,,,64408400
,,,,,,18085200
,,,,,,25496800
,,,,,,24623200
,,,,,,20787200
,,,,,,28554400
,,,,,,20734000
,,,,,,47093200
,,,,,,41244000
,,,,,,49254800
,,,,,,33910800
,,,,,,24752000
,,,,,,23324000
,,,,,,13064800
,,,,,,21207200
,,,,,,30562000
,,,,,,19191200
,,,,,,16758000
,,,,,,20521200
,,,,,,21884800
,,,,,,27795600
,,,,,,44332400
,,,,,,10396400
,,,,,,16310000
,,,,,,20101200
,,,,,,16153200
,,,,,,13218800
,,,,,,18701200
,,,,,,34762000
,,,,,,26350800
,,,,,,19672800
,,,,,,33017600
,,,,,,33502000
,,,,,,35562800
,,,,,,27412000
,,,,,,30256800
,,,,,,27546400
,,,,,,24886400
,,,,,,27787200
,,,,,,49658000
,,,,,,95496800
,,,,,,39488400
,,,,,,42795200
,,,,,,112669200
,,,,,,62490400
,,,,,,46695600
,,,,,,47868800
,,,,,,23923200
,,,,,,35504000
,,,,,,123127200
,,,,,,183736000
,,,,,,102751600
,,,,,,104588400
,,,,,,111563200
,,,,,,186566800
,,,,,,79391200
,,,,,,88729200
,,,,,,57834000
,,,,,,35322000
,,,,,,33373200
,,,,,,54490800
,,,,,,27627600
,,,,,,17810800
,,,,,,93576000
,,,,,,65954000
,,,,,,120478400
,,,,,,152829600
,,,,,,61782000
,,,,,,1047620000
,,,,,,938859600
,,,,,,453541200
,,,,,,387749600
,,,,,,262099600
,,,,,,300356000
,,,,,,108612000
,,,,,,65240000
,,,,,,54460000
,,,,,,72290400
,,,,,,81076800
,,,,,,64820000
,,,,,,56907200
,,,,,,34658400
,,,,,,56551600
,,,,,,47658800
,,,,,,23917600
,,,,,,27417600
,,,,,,46510800
,,,,,,71033200
,,,,,,30634800
,,,,,,34176800
,,,,,,43789200
,,,,,,39757200
,,,,,,68516000
,,,,,,52469200
,,,,,,28420000
,,,,,,24228400
,,,,,,33555200
,,,,,,21691600
,,,,,,42291200
,,,,,,23732800
,,,,,,50092000
,,,,,,50134000
,,,,,,55608000
,,,,,,55846000
,,,,,,52080000
,,,,,,41809600
,,,,,,35142800
,,,,,,32617200
,,,,,,33852000
,,,,,,40558000
,,,,,,23324000
,,,,,,27322400
,,,,,,27210400
,,,,,,46832800
,,,,,,67600400
,,,,,,39656400
,,,,,,41454000
,,,,,,202717200
,,,,,,184797200
,,,,,,109667600
,,,,,,102958800
,,,,,,118818000
,,,,,,37794400
,,,,,,46695600
,,,,,,97059200
,,,,,,82339600
,,,,,,85828400
,,,,,,44396800
,,,,,,47238800
,,,,,,66771600
,,,,,,31502800
,,,,,,42148400
,,,,,,96779200
,,,,,,154271600
,,,,,,198903600
,,,,,,349560400
,,,,,,83120800
,,,,,,52015600
,,,,,,64380400
,,,,,,33759600
,,,,,,51256800
,,,,,,36660400
,,,,,,19896800
,,,,,,32043200
,,,,,,24444000
,,,,,,39337200
,,,,,,51357600
,,,,,,15103200
,,,,,,10329200
,,,,,,21809200
,,,,,,99204000
,,,,,,85764000
,,,,,,49910000
,,,,,,55367200
,,,,,,33395600
,,,,,,60762800
,,,,,,48720000
,,,,,,64234800
,,,,,,40140800
,,,,,,41473600
,,,,,,46407200
,,,,,,66323600
,,,,,,50512000
,,,,,,47653200
,,,,,,39869200
,,,,,,114707600
,,,,,,24458000
,,,,,,26969600
,,,,,,69549200
,,,,,,85626800
,,,,,,101589600
,,,,,,179527600
,,,,,,162968400
,,,,,,453118400
,,,,,,260405600
,,,,,,193505200
,,,,,,221636800
,,,,,,129099600
,,,,,,159213600
,,,,,,147316400
,,,,,,139818000
,,,,,,61588800
,,,,,,60390400
,,,,,,47552400
,,,,,,82432000
,,,,,,58290400
,,,,,,36610000
,,,,,,28058800
,,,,,,37780400
,,,,,,52970400
,,,,,,40611200
,,,,,,159185600
,,,,,,100654400
,,,,,,42548800
,,,,,,59567200
,,,,,,50584800
,,,,,,123667600
,,,,,,105504000
,,,,,,52917200
,,,,,,50937600
,,,,,,51998800
,,,,,,45687600
,,,,,,123648000
,,,,,,99915200
,,,,,,81354000
,,,,,,119372400
,,,,,,114147600
,,,,,,178166800
,,,,,,148783600
,,,,,,129900400
,,,,,,100111200
,,,,,,83518400
,,,,,,204456000
,,,,,,168781200
,,,,,,166616800
,,,,,,143732400
,,,,,,178225600
,,,,,,303584400
,,,,,,186090800
,,,,,,141540000
,,,,,,100590000
,,,,,,102564000
,,,,,,69249600
,,,,,,40014800
,,,,,,53869200
,,,,,,103684000
,,,,,,168982800
,,,,,,96843600
,,,,,,50741600
,,,,,,63898800
,,,,,,62675200
,,,,,,66724000
,,,,,,46720800
,,,,,,48577200
,,,,,,50766800
,,,,,,86898000
,,,,,,73175200
,,,,,,56299600
,,,,,,42576800
,,,,,,72074800
,,,,,,81961600
,,,,,,139378400
,,,,,,459488400
,,,,,,148041600
,,,,,,129444000
,,,,,,87007200
,,,,,,71237600
,,,,,,118823600
,,,,,,53886000
,,,,,,102449200
,,,,,,59292800
,,,,,,47384400
,,,,,,44987600
,,,,,,46018000
,,,,,,142786000
,,,,,,104820800
,,,,,,224252000
,,,,,,138224800
,,,,,,67704000
,,,,,,166255600
,,,,,,64453200
,,,,,,78604400
,,,,,,40670000
,,,,,,68146400
,,,,,,58097200
,,,,,,54566400
,,,,,,47544000
,,,,,,32748800
,,,,,,66648400
,,,,,,77943600
,,,,,,92548400
,,,,,,74622800
,,,,,,54180000
,,,,,,79923200
,,,,,,44825200
,,,,,,36285200
,,,,,,39034800
,,,,,,30830800
,,,,,,31656800
,,,,,,68936000
,,,,,,57307600
,,,,,,45029600
,,,,,,55963600
,,,,,,34165600
,,,,,,32421200
,,,,,,46793600
,,,,,,29999200
,,,,,,34389600
,,,,,,33642000
,,,,,,57764000
,,,,,,68448800
,,,,,,47952800
,,,,,,27778800
,,,,,,41546400
,,,,,,32765600
,,,,,,78528800
,,,,,,74527600
,,,,,,67737600
,,,,,,60368000
,,,,,,233203600
,,,,,,141652000
,,,,,,75630800
,,,,,,178847200
,,,,,,137132800
,,,,,,148741600
,,,,,,640337600
,,,,,,157388000
,,,,,,95972800
,,,,,,82376000
,,,,,,70182000
,,,,,,63282800
,,,,,,67821600
,,,,,,53558400
,,,,,,56344400
,,,,,,111930000
,,,,,,90574400
,,,,,,45777200
,,,,,,75440400
,,,,,,73480400
,,,,,,113520400
,,,,,,109653600
,,,,,,74505200
,,,,,,122150000
,,,,,,439868800
,,,,,,172443600
,,,,,,97694800
,,,,,,112694400
,,,,,,232719200
,,,,,,151488400
,,,,,,121497600
,,,,,,97980400
,,,,,,203344400
,,,,,,152544000
,,,,,,123891600
,,,,,,101620400
,,,,,,278560800
,,,,,,233063600
,,,,,,217056000
,,,,,,217268800
,,,,,,210750400
,,,,,,102438000
,,,,,,94318000
,,,,,,100699200
,,,,,,88673200
,,,,,,131720400
,,,,,,88071200
,,,,,,61768000
,,,,,,108413200
,,,,,,64719200
,,,,,,67323200
,,,,,,76269200
,,,,,,73967600
,,,,,,64484000
,,,,,,71979600
,,,,,,120710800
,,,,,,57072400
,,,,,,101354400
,,,,,,76283200
,,,,,,41795600
,,,,,,92554000
,,,,,,118893600
,,,,,,137970000
,,,,,,99965600
,,,,,,118339200
,,,,,,172303600
,,,,,,167059200
,,,,,,155724800
,,,,,,235407200
,,,,,,570004400
,,,,,,210168000
,,,,,,153890800
,,,,,,118944000
,,,,,,95522000
,,,,,,107654400
,,,,,,79343600
,,,,,,88995200
,,,,,,118960800
,,,,,,134548400
,,,,,,90927200
,,,,,,86144800
,,,,,,79410800
,,,,,,63442400
,,,,,,92612800
,,,,,,156970800
,,,,,,151779600
,,,,,,199334800
,,,,,,165197200
,,,,,,220995600
,,,,,,237126400
,,,,,,148775200
,,,,,,197954400
,,,,,,96132400
,,,,,,52682000
,,,,,,82415200
,,,,,,86632000
,,,,,,99806000
,,,,,,144488400
,,,,,,79937200
,,,,,,75950000
,,,,,,38276000
,,,,,,140372400
,,,,,,216434400
,,,,,,240620800
,,,,,,156511600
,,,,,,180342400
,,,,,,141649200
,,,,,,170027200
,,,,,,148229200
,,,,,,97812400
,,,,,,172499600
,,,,,,125361600
,,,,,,66178000
,,,,,,93587200
,,,,,,82653200
,,,,,,197873200
,,,,,,89362000
,,,,,,287700000
,,,,,,308758800
,,,,,,49996800
,,,,,,181328000
,,,,,,96838000
,,,,,,59340400
,,,,,,67922400
,,,,,,238221200
,,,,,,352528400
,,,,,,337142400
,,,,,,357254800
,,,,,,169708000
,,,,,,140243600
,,,,,,205184000
,,,,,,261954000
,,,,,,430964800
,,,,,,251501600
,,,,,,133722400
,,,,,,194530000
,,,,,,150122000
,,,,,,86441600
,,,,,,96334000
,,,,,,140011200
,,,,,,91238000
,,,,,,84070000
,,,,,,60678800
,,,,,,69728400
,,,,,,76790000
,,,,,,84686000
,,,,,,115945200
,,,,,,194300400
,,,,,,117056800
,,,,,,175288400
,,,,,,140907200
,,,,,,141299200
,,,,,,107226000
,,,,,,75056800
,,,,,,74015200
,,,,,,125042400
,,,,,,90423200
,,,,,,74667600
,,,,,,80544800
,,,,,,53188800
,,,,,,66150000
,,,,,,166812800
,,,,,,121956800
,,,,,,170763600
,,,,,,73337600
,,,,,,91817600
,,,,,,117009200
,,,,,,137667600
,,,,,,79923200
,,,,,,136570000
,,,,,,118414800
,,,,,,67849600
,,,,,,88040400
,,,,,,99957200
,,,,,,91579600
,,,,,,56770000
,,,,,,134125600
,,,,,,148402800
,,,,,,103888400
,,,,,,100038400
,,,,,,99990800
,,,,,,63459200
,,,,,,142217600
,,,,,,138630800
,,,,,,105588000
,,,,,,65514400
,,,,,,115234000
,,,,,,157147200
,,,,,,102953200
,,,,,,74102000
,,,,,,67135600
,,,,,,98954800
,,,,,,103096000
,,,,,,170256800
,,,,,,433619200
,,,,,,125554800
,,,,,,230454000
,,,,,,130964400
,,,,,,87850000
,,,,,,185043600
,,,,,,261710400
,,,,,,231982800
,,,,,,526512000
,,,,,,238747600
,,,,,,197327200
,,,,,,368082400
,,,,,,367609200
,,,,,,202809600
,,,,,,144824400
,,,,,,108287200
,,,,,,108679200
,,,,,,98249200
,,,,,,114648800
,,,,,,98781200
,,,,,,73880800
,,,,,,56658000
,,,,,,52690400
,,,,,,104594000
,,,,,,74569600
,,,,,,104428800
,,,,,,115796800
,,,,,,65231600
,,,,,,91627200
,,,,,,109387600
,,,,,,84190400
,,,,,,50282400
,,,,,,115256400
,,,,,,130264400
,,,,,,122127600
,,,,,,92170400
,,,,,,104571600
,,,,,,78414000
,,,,,,88446400
,,,,,,79262400
,,,,,,46261600
,,,,,,39270000
,,,,,,32597600
,,,,,,56254800
,,,,,,56100800
,,,,,,52015600
,,,,,,33787600
,,,,,,37769200
,,,,,,132874000
,,,,,,108340400
,,,,,,73533600
,,,,,,69423200
,,,,,,95096400
,,,,,,85817200
,,,,,,37304400
,,,,,,30920400
,,,,,,113453200
,,,,,,274789200
,,,,,,406260400
,,,,,,152174400
,,,,,,75978000
,,,,,,70814800
,,,,,,156139200
,,,,,,422951200
,,,,,,102874800
,,,,,,140324800
,,,,,,110518800
,,,,,,179541600
,,,,,,101682000
,,,,,,57262800
,,,,,,87796800
,,,,,,98977200
,,,,,,82227600
,,,,,,68868800
,,,,,,95785200
,,,,,,90610800
,,,,,,92094800
,,,,,,92856400
,,,,,,80634400
,,,,,,108889200
,,,,,,58321200
,,,,,,104056400
,,,,,,212584400
,,,,,,166527200
,,,,,,74608800
,,,,,,69232800
,,,,,,80234000
,,,,,,117143600
,,,,,,137505200
,,,,,,81986800
,,,,,,88891600
,,,,,,125566000
,,,,,,73791200
,,,,,,101122000
,,,,,,111708800
,,,,,,84148400
,,,,,,158636800
,,,,,,197156400
,,,,,,223787200
,,,,,,408816800
,,,,,,246198400
,,,,,,190551200
,,,,,,133520800
,,,,,,114690800
,,,,,,63000000
,,,,,,97073200
,,,,,,89894000
,,,,,,110471200
,,,,,,69319600
,,,,,,114167200
,,,,,,839389600
,,,,,,280792400
,,,,,,285938800
,,,,,,294968800
,,,,,,237048000
,,,,,,353740800
,,,,,,164320800
,,,,,,227021200
,,,,,,153697600
,,,,,,114839200
,,,,,,203551600
,,,,,,201068000
,,,,,,151471600
,,,,,,95701200
,,,,,,65780400
,,,,,,140938000
,,,,,,159182800
,,,,,,474700800
,,,,,,293294400
,,,,,,194101600
,,,,,,255645600
,,,,,,270351200
,,,,,,198363200
,,,,,,104876800
,,,,,,81648000
,,,,,,90358800
,,,,,,110768000
,,,,,,126022400
,,,,,,130762800
,,,,,,69644400
,,,,,,99808800
,,,,,,82115600
,,,,,,94771600
,,,,,,104202000
,,,,,,237731200
,,,,,,202294400
,,,,,,144474400
,,,,,,67468800
,,,,,,69764800
,,,,,,64976800
,,,,,,58464000
,,,,,,91142800
,,,,,,91196000
,,,,,,78128400
,,,,,,50590400
,,,,,,135828000
,,,,,,53776800
,,,,,,33017600
,,,,,,116040400
,,,,,,210795200
,,,,,,154641200
,,,,,,141839600
,,,,,,161980000
,,,,,,116695600
,,,,,,111255200
,,,,,,103087600
,,,,,,213799600
,,,,,,159440400
,,,,,,132490400
,,,,,,108967600
,,,,,,155744400
,,,,,,115956400
,,,,,,123751600
,,,,,,70996800
,,,,,,76899200
,,,,,,81768400
,,,,,,57383200
,,,,,,42098000
,,,,,,61894000
,,,,,,71125600
,,,,,,51786000
,,,,,,40952800
,,,,,,133949200
,,,,,,128094400
,,,,,,194580400
,,,,,,191993200
,,,,,,115183600
,,,,,,126266000
,,,,,,110387200
,,,,,,244017200
,,,,,,258171200
,,,,,,97594000
,,,,,,114794400
,,,,,,149410800
,,,,,,457783200
,,,,,,123981200
,,,,,,110219200
,,,,,,124286400
,,,,,,91789600
,,,,,,85036000
,,,,,,105837200
,,,,,,175420000
,,,,,,79508800
,,,,,,116048800
,,,,,,118798400
,,,,,,106330000
,,,,,,110266800
,,,,,,102160800
,,,,,,74841200
,,,,,,75745600
,,,,,,53062800
,,,,,,91884800
,,,,,,121436000
,,,,,,94561600
,,,,,,72374400
,,,,,,58360400
,,,,,,105574000
,,,,,,118274800
,,,,,,94108000
,,,,,,62286000
,,,,,,82082000
,,,,,,92240400
,,,,,,269250800
,,,,,,77814800
,,,,,,80841600
,,,,,,52640000
,,,,,,68252800
,,,,,,67807600
,,,,,,69179600
,,,,,,62151600
,,,,,,75989200
,,,,,,107144800
,,,,,,110902400
,,,,,,94525200
,,,,,,76260800
,,,,,,51122400
,,,,,,131082000
,,,,,,141999200
,,,,,,140641200
,,,,,,111728400
,,,,,,69795600
,,,,,,50741600
,,,,,,59959200
,,,,,,103600000
,,,,,,101158400
,,,,,,82140800
,,,,,,165082400
,,,,,,114416400
,,,,,,64906800
,,,,,,60608800
,,,,,,53065600
,,,,,,135455600
,,,,,,235284000
,,,,,,132456800
,,,,,,166905200
,,,,,,102390400
,,,,,,97731200
,,,,,,130037600
,,,,,,180530000
,,,,,,110905200
,,,,,,97910400
,,,,,,91728000
,,,,,,81650800
,,,,,,62395200
,,,,,,56548800
,,,,,,59108000
,,,,,,122449600
,,,,,,99878800
,,,,,,71019200
,,,,,,46225200
,,,,,,81785200
,,,,,,133772800
,,,,,,124936000
,,,,,,76728400
,,,,,,169733200
,,,,,,110112800
,,,,,,99523200
,,,,,,93444400
,,,,,,185166800
,,,,,,188876800
,,,,,,129396400
,,,,,,169615600
,,,,,,101687600
,,,,,,45287200
,,,,,,178264800
,,,,,,108376800
,,,,,,225960000
,,,,,,198212000
,,,,,,80917200
,,,,,,131370400
,,,,,,84254800
,,,,,,59631600
,,,,,,63089600
,,,,,,72584400
,,,,,,87864000
,,,,,,69361600
,,,,,,62143200
,,,,,,75891200
,,,,,,98501200
,,,,,,125347600
,,,,,,122500000
,,,,,,116928000
,,,,,,51241400
,,,,,,46338600
,,,,,,50867600
,,,,,,71607200
,,,,,,50915200
,,,,,,80774400
,,,,,,17707200
,,,,,,66304000
,,,,,,77386400
,,,,,,65900800
,,,,,,99449000
,,,,,,89474000
,,,,,,56358400
,,,,,,111414800
,,,,,,47569200
,,,,,,65000600
,,,,,,79601200
,,,,,,114468200
,,,,,,116393200
,,,,,,49058800
,,,,,,103042800
,,,,,,52901800
,,,,,,52617600
,,,,,,73746400
,,,,,,59473400
,,,,,,38824800
,,,,,,34321000
,,,,,,40588800
,,,,,,84974400
,,,,,,65780400
,,,,,,46837000
,,,,,,44168600
,,,,,,94910200
,,,,,,62928600
,,,,,,59514000
,,,,,,39165000
,,,,,,28550200
,,,,,,35918400
,,,,,,67725000
,,,,,,47544000
,,,,,,33616800
,,,,,,69200600
,,,,,,59215800
,,,,,,77691600
,,,,,,83615000
,,,,,,89751200
,,,,,,66757600
,,,,,,71348200
,,,,,,104899200
,,,,,,64218000
,,,,,,74660600
,,,,,,88851000
,,,,,,54366200
,,,,,,48879600
,,,,,,46845400
,,,,,,46999400
,,,,,,76496000
,,,,,,106638000
,,,,,,98628600
,,,,,,106134000
,,,,,,67877600
,,,,,,56847000
,,,,,,127622600
,,,,,,181675200
,,,,,,108887800
,,,,,,72734200
,,,,,,100564800
,,,,,,244896400
,,,,,,1855410200
,,,,,,606197200
,,,,,,509530000
,,,,,,366506000
,,,,,,218251600
,,,,,,153164200
,,,,,,149391200
,,,,,,172775400
,,,,,,299605600
,,,,,,297766000
,,,,,,311938200
,,,,,,205044000
,,,,,,150430000
,,,,,,208566400
,,,,,,376681200
,,,,,,197815800
,,,,,,137823000
,,,,,,201112800
,,,,,,165992400
,,,,,,180462800
,,,,,,186125800
,,,,,,159797400
,,,,,,221470200
,,,,,,143841600
,,,,,,147673400
,,,,,,128955400
,,,,,,98369600
,,,,,,75490800
,,,,,,105522200
,,,,,,119208600
,,,,,,105562800
,,,,,,107954000
,,,,,,102250400
,,,,,,70589400
,,,,,,59843000
,,,,,,111545000
,,,,,,102016600
,,,,,,75488000
,,,,,,70133000
,,,,,,40233200
,,,,,,64698200
,,,,,,67281200
,,,,,,123037600
,,,,,,202399400
,,,,,,96426400
,,,,,,92880200
,,,,,,153494600
,,,,,,343616000
,,,,,,102229400
,,,,,,108906000
,,,,,,83127800
,,,,,,96565000
,,,,,,86221800
,,,,,,65829400
,,,,,,128486400
,,,,,,81452000
,,,,,,93501800
,,,,,,141332800
,,,,,,91711200
,,,,,,79513000
,,,,,,54203800
,,,,,,81366600
,,,,,,76294400
,,,,,,157584000
,,,,,,113078000
,,,,,,204268400
,,,,,,184849000
,,,,,,103089000
,,,,,,93424800
,,,,,,147232400
,,,,,,145195400
,,,,,,200933600
,,,,,,105844200
,,,,,,76529600
,,,,,,210218400
,,,,,,306752600
,,,,,,194166000
,,,,,,129831800
,,,,,,219882600
,,,,,,179272800
,,,,,,122427200
,,,,,,120705200
,,,,,,213882200
,,,,,,173105800
,,,,,,182676200
,,,,,,92423800
,,,,,,106835400
,,,,,,71528800
,,,,,,115677800
,,,,,,98471800
,,,,,,151032000
,,,,,,147520800
,,,,,,68530000
,,,,,,59267600
,,,,,,77280000
,,,,,,77854000
,,,,,,65977800
,,,,,,78723400
,,,,,,97564600
,,,,,,107990400
,,,,,,73466400
,,,,,,51609600
,,,,,,87129000
,,,,,,127058400
,,,,,,82615400
,,,,,,101550400
,,,,,,81043200
,,,,,,182950600
,,,,,,104885200
,,,,,,51214800
,,,,,,74783800
,,,,,,97755000
,,,,,,110832400
,,,,,,119443800
,,,,,,132329400
,,,,,,117579000
,,,,,,89002200
,,,,,,124801600
,,,,,,92843800
,,,,,,180825400
,,,,,,236222000
,,,,,,183612800
,,,,,,135955400
,,,,,,146165600
,,,,,,153266400
,,,,,,100087400
,,,,,,85227800
,,,,,,92171800
,,,,,,171371200
,,,,,,111690600
,,,,,,81222400
,,,,,,66645600
,,,,,,114343600
,,,,,,83524000
,,,,,,74733400
,,,,,,71306200
,,,,,,171299800
,,,,,,275210600
,,,,,,468417600
,,,,,,173350800
,,,,,,135381400
,,,,,,94284400
,,,,,,82695200
,,,,,,199924200
,,,,,,113253000
,,,,,,123694200
,,,,,,106813000
,,,,,,92131200
,,,,,,75385800
,,,,,,70263200
,,,,,,69137600
,,,,,,78859200
,,,,,,81222400
,,,,,,72244200
,,,,,,50761200
,,,,,,77305200
,,,,,,59256400
,,,,,,80582600
,,,,,,83029800
,,,,,,39762800
,,,,,,115249400
,,,,,,103229000
,,,,,,70260400
,,,,,,67939200
,,,,,,39685800
,,,,,,128997400
,,,,,,194269600
,,,,,,110723200
,,,,,,114018800
,,,,,,70480200
,,,,,,117948600
,,,,,,55794200
,,,,,,81295200
,,,,,,85656200
,,,,,,73500000
,,,,,,75948600
,,,,,,127871800
,,,,,,74337200
,,,,,,113656200
,,,,,,86478000
,,,,,,80271800
,,,,,,107905000
,,,,,,85332800
,,,,,,71506400
,,,,,,109887400
,,,,,,68195400
,,,,,,93532600
,,,,,,87102400
,,,,,,128847600
,,,,,,57512000
,,,,,,28135800
,,,,,,38073000
,,,,,,75730200
,,,,,,84366800
,,,,,,98817600
,,,,,,117626600
,,,,,,153700400
,,,,,,113685600
,,,,,,69666800
,,,,,,161957600
,,,,,,284253200
,,,,,,215285000
,,,,,,111146000
,,,,,,60340000
,,,,,,87094000
,,,,,,110969600
,,,,,,92285200
,,,,,,83533800
,,,,,,60839800
,,,,,,58756600
,,,,,,76034000
,,,,,,63022400
,,,,,,46513600
,,,,,,24913000
,,,,,,42137200
,,,,,,69042400
,,,,,,50166200
,,,,,,46740400
,,,,,,36999200
,,,,,,57237600
,,,,,,72319800
,,,,,,72023000
,,,,,,52106600
,,,,,,63075600
,,,,,,46425400
,,,,,,43493800
,,,,,,54269600
,,,,,,72583000
,,,,,,43911000
,,,,,,42933800
,,,,,,59992800
,,,,,,92173200
,,,,,,54226200
,,,,,,87053400
,,,,,,90014400
,,,,,,70592200
,,,,,,60457600
,,,,,,77211400
,,,,,,114501800
,,,,,,81775400
,,,,,,93329600
,,,,,,102793600
,,,,,,142629200
,,,,,,73634400
,,,,,,93601200
,,,,,,123449200
,,,,,,80560200
,,,,,,91277200
,,,,,,52052000
,,,,,,58970800
,,,,,,170760800
,,,,,,100280600
,,,,,,85671600
,,,,,,51996000
,,,,,,43506400
,,,,,,76939800
,,,,,,83540800
,,,,,,71953000
,,,,,,79688000
,,,,,,50737400
,,,,,,71384600
,,,,,,153143200
,,,,,,41697600
,,,,,,97984600
,,,,,,171245200
,,,,,,93606800
,,,,,,63737800
,,,,,,69741000
,,,,,,59795400
,,,,,,69190800
,,,,,,68437600
,,,,,,78248800
,,,,,,49301000
,,,,,,58948400
,,,,,,79004800
,,,,,,95747400
,,,,,,85535800
,,,,,,33573400
,,,,,,50374800
,,,,,,56168000
,,,,,,55287400
,,,,,,53257400
,,,,,,57666000
,,,,,,83147400
,,,,,,69146000
,,,,,,50395800
,,,,,,15001000
,,,,,,115172400
,,,,,,67138400
,,,,,,62652800
,,,,,,50691200
,,,,,,75978000
,,,,,,45291400
,,,,,,95104800
,,,,,,142144800
,,,,,,84733600
,,,,,,50878800
,,,,,,42502600
,,,,,,51368800
,,,,,,48115200
,,,,,,49460600
,,,,,,47471200
,,,,,,43428000
,,,,,,58809800
,,,,,,72489200
,,,,,,55216000
,,,,,,64083600
,,,,,,12657400
,,,,,,36600200
,,,,,,47877200
,,,,,,74781000
,,,,,,34445600
,,,,,,132374200
,,,,,,153001800
,,,,,,102494000
,,,,,,111146000
,,,,,,112509600
,,,,,,81958800
,,,,,,113184400
,,,,,,87200400
,,,,,,103999000
,,,,,,72580200
,,,,,,141723400
,,,,,,165144000
,,,,,,84702800
,,,,,,81828600
,,,,,,110819800
,,,,,,86000600
,,,,,,46478600
,,,,,,46611600
,,,,,,60081000
,,,,,,117894000
,,,,,,117111400
,,,,,,99576400
,,,,,,130593400
,,,,,,114221800
,,,,,,149394000
,,,,,,86958200
,,,,,,88832800
,,,,,,99650600
,,,,,,56070000
,,,,,,78218000
,,,,,,65042600
,,,,,,65046800
,,,,,,97564600
,,,,,,71360800
,,,,,,111687800
,,,,,,101619000
,,,,,,106712200
,,,,,,65032800
,,,,,,257539800
,,,,,,114234400
,,,,,,87248000
,,,,,,87064600
,,,,,,68675600
,,,,,,56551600
,,,,,,64562400
,,,,,,67443600
,,,,,,65696400
,,,,,,63513800
,,,,,,50191400
,,,,,,54324200
,,,,,,60225200
,,,,,,76139000
,,,,,,60586400
,,,,,,73579800
,,,,,,154088200
,,,,,,50548400
,,,,,,65707600
,,,,,,64460200
,,,,,,31925600
,,,,,,27113800
,,,,,,49761600
,,,,,,50948800
,,,,,,53632600
,,,,,,84624400
,,,,,,69587000
,,,,,,65378600
,,,,,,47882800
,,,,,,56245000
,,,,,,101813600
,,,,,,80060400
,,,,,,74842600
,,,,,,153644400
,,,,,,99062600
,,,,,,100427600
,,,,,,93851800
,,,,,,67356800
,,,,,,58367400
,,,,,,35112000
,,,,,,48550600
,,,,,,76245400
,,,,,,68072200
,,,,,,70240800
,,,,,,53676000
,,,,,,59836000
,,,,,,57695400
,,,,,,62416200
,,,,,,60687200
,,,,,,109170600
,,,,,,56154000
,,,,,,58849000
,,,,,,66402000
,,,,,,131626600
,,,,,,83956600
,,,,,,56763000
,,,,,,59123400
,,,,,,67478600
,,,,,,70247800
,,,,,,72718800
,,,,,,92349600
,,,,,,41543600
,,,,,,37429000
,,,,,,55448400
,,,,,,49093800
,,,,,,91373800
,,,,,,58777600
,,,,,,86955400
,,,,,,69270600
,,,,,,64999200
,,,,,,153094200
,,,,,,69393800
,,,,,,87374000
,,,,,,132179600
,,,,,,88020800
,,,,,,106225000
,,,,,,81152400
,,,,,,88340000
,,,,,,427366800
,,,,,,99159200
,,,,,,111294400
,,,,,,107983400
,,,,,,75300400
,,,,,,139738200
,,,,,,62914600
,,,,,,67464600
,,,,,,55672400
,,,,,,76297200
,,,,,,49757400
,,,,,,40412400
,,,,,,52801000
,,,,,,56687400
,,,,,,51720200
,,,,,,93419200
,,,,,,110873000
,,,,,,73998400
,,,,,,111692000
,,,,,,303871400
,,,,,,139865600
,,,,,,96301800
,,,,,,107724400
,,,,,,99972600
,,,,,,101648400
,,,,,,119838600
,,,,,,51926000
,,,,,,68740000
,,,,,,88709600
,,,,,,77674800
,,,,,,57239000
,,,,,,44765000
,,,,,,51006200
,,,,,,68013400
,,,,,,83368600
,,,,,,56837200
,,,,,,51429000
,,,,,,44941400
,,,,,,67467400
,,,,,,99771000
,,,,,,80519600
,,,,,,61306000
,,,,,,54139400
,,,,,,46656400
,,,,,,50607200
,,,,,,64577800
,,,,,,40811400
,,,,,,47492200
,,,,,,65557800
,,,,,,61993400
,,,,,,41042400
,,,,,,48379800
,,,,,,69234200
,,,,,,105165200
,,,,,,56544600
,,,,,,45397800
,,,,,,39561200
,,,,,,62367200
,,,,,,50603000
,,,,,,67457600
,,,,,,70737800
,,,,,,71660400
,,,,,,106999200
,,,,,,82160400
,,,,,,51486400
,,,,,,88197200
,,,,,,65927400
,,,,,,62665400
,,,,,,63670600
,,,,,,52161200
,,,,,,51538200
